Fecha;Estacion;Mezcla;Kg_corcho;Kg_cola;Kg_DU;Tapones_buenos;Tapones_malos;Tapones_buenos_descartados
2022-09-07;MA12;6;55,767;27,891;3,124;10,384;0,0;0,0
2022-09-07;MA12;8;55,89;27,952;3,13;10,032;0,0;0,035
2022-09-07;MA12;9;55,642;27,83;3,116;10,208;0,0;0,051
2022-09-07;MA12;10;55,946;27,973;3,078;10,56;0,0;0,008
2022-09-07;MA12;11;55,694;27,85;3,119;10,648;0,0;0,025
2022-09-07;MA12;13;55,833;27,922;3,127;9,724;0,0;0,0
2022-09-07;MA12;14;55,643;27,83;3,117;10,12;0,0;0,016
2022-09-07;MA12;15;55,844;27,922;3,128;10,12;0,044;0,033
2022-09-07;MA12;16;55,961;27,983;3,19;10,56;0,0;0,05
2022-09-07;MA12;17;55,795;27,901;3,125;10,296;0,0;0,006
2022-09-07;MA12;18;55,783;27,891;3,124;10,648;0,0;0,024
2022-09-07;MA12;19;55,737;27,871;3,122;9,856;0,088;0,04
2022-09-07;MA12;20;55,732;27,871;3,121;10,648;0,0;0,057
2022-09-07;MA12;21;55,663;27,84;3,118;10,384;0,0;0,014
2022-09-07;MA12;22;55,588;27,799;3,113;11,176;0,0;0,032
2022-09-07;MA12;23;55,505;27,758;3,109;10,824;0,0;0,049
2022-09-07;MA12;24;55,687;27,85;3,119;12,056;0,0;0,009
2022-09-07;MA12;25;55,588;27,799;3,169;11,308;0,044;0,027
2022-09-07;MA12;26;55,639;27,819;3,116;10,428;0,044;0,044
2022-09-07;MA12;27;55,522;27,768;3,11;10,56;0,044;0,001
2022-09-07;MA12;28;55,561;27,789;3,112;10,472;0,0;0,018
2022-09-07;MA12;29;55,653;27,83;3,117;10,736;0,0;0,035
2022-09-07;MA12;30;55,597;27,799;3,17;11,176;0,0;0,054
2022-09-07;MA12;31;55,643;27,83;3,117;10,912;0,0;0,012
2022-09-07;MA12;32;55,674;27,84;3,118;10,56;0,088;0,029
2022-09-07;MA12;33;55,652;27,83;3,117;11,176;0,0;0,047
2022-09-07;MA12;34;55,517;27,758;3,11;11,0;0,0;0,005
2022-09-07;MA12;35;55,745;27,881;3,122;11,792;0,0;0,024
2022-09-07;MA12;36;55,676;27,84;3,118;11,704;0,0;0,043
2022-09-07;MA12;37;55,642;27,83;3,117;11,396;0,0;0,002
2022-09-07;MA12;38;55,791;27,901;3,125;10,648;0,0;0,019
2022-09-07;MA12;39;55,73;27,871;3,121;10,736;0,0;0,037
2022-09-07;MA12;40;55,564;27,789;3,168;10,648;0,0;0,054
2022-09-07;MA12;41;55,673;27,84;3,174;11,088;0,0;0,012
2022-09-07;MA12;42;55,723;27,871;3,121;10,56;0,0;0,029
2022-09-07;MA12;43;55,716;27,86;3,121;11,352;0,0;0,047
2022-09-07;MA12;44;55,704;27,86;3,12;11,0;0,0;0,005
2022-09-07;MA12;45;55,599;27,799;3,114;11,308;0,044;0,023
2022-09-07;MA12;46;55,615;27,809;3,115;11,132;0,0;0,041
2022-09-07;MA12;47;55,762;27,881;3,123;10,648;0,0;0,059
2022-09-07;MA12;48;55,637;27,819;3,116;10,736;0,088;0,016
2022-09-07;MA12;49;55,628;27,819;3,116;11,0;0,044;0,034
2022-09-07;MA12;50;55,737;27,871;3,122;11,264;0,088;0,052
2022-09-07;MA12;51;55,799;27,901;3,125;11,44;0,0;0,011
2022-09-07;MA12;52;55,773;27,891;3,124;11,176;0,0;0,029
2022-09-07;MA12;53;55,751;27,881;3,123;10,736;0,0;0,047
2022-09-07;MA12;54;55,853;27,932;3,184;10,648;0,0;0,004
2022-09-07;MA12;55;55,624;27,819;3,115;11,66;0,044;0,023
2022-09-07;MA12;56;55,708;27,86;3,12;11,132;0,0;0,041
2022-09-07;MA12;57;55,762;27,881;3,123;11,176;0,0;0,059
2022-09-07;MA12;61;55,604;27,809;3,114;9,46;0,0;0,054
2022-09-07;MA12;62;55,486;27,748;3,108;10,472;0,0;0,011
2022-09-07;MA12;63;55,736;27,871;3,122;10,912;0,088;0,029
2022-09-07;MA12;64;55,739;27,871;3,122;10,824;0,0;0,046
2022-09-07;MA12;65;55,68;27,84;3,063;11,0;0,0;0,004
2022-09-07;MA12;66;55,657;27,83;3,117;10,912;0,0;0,022
2022-09-07;MA12;67;55,681;27,84;3,119;10,384;0,0;0,038
2022-09-07;MA12;68;55,909;27,963;3,131;11,132;0,044;0,056
2022-09-07;MA12;69;55,758;27,881;3,123;11,132;0,0;0,014
2022-09-07;MA12;70;55,69;27,85;3,119;10,296;0,0;0,031
2022-09-07;MA12;71;55,595;27,799;3,114;11,088;0,0;0,049
2022-09-07;MA12;72;55,881;27,942;3,13;11,704;0,0;0,008
2022-09-07;MA12;73;55,729;27,871;3,121;10,296;0,0;0,025
2022-09-07;MA12;74;55,555;27,778;3,112;11,528;0,0;0,043
2022-09-07;MA13;1;55,65;27,858;3,395;11,396;0,0;0,03
2022-09-07;MA13;2;55,808;27,935;3,349;11,792;0,0;0,048
2022-09-07;MA13;3;55,977;28,012;3,359;11,748;0,0;0,006
2022-09-07;MA13;4;55,819;27,935;3,35;11,44;0,0;0,024
2022-09-07;MA13;5;55,886;27,973;3,354;11,704;0,0;0,043
2022-09-07;MA13;6;55,535;27,782;3,388;11,44;0,0;0,015
2022-09-07;MA13;7;55,898;27,973;3,354;10,956;0,0;0,032
2022-09-07;MA13;8;55,769;27,897;3,402;11,44;0,0;0,05
2022-09-07;MA13;10;55,896;27,973;3,354;11,176;0,0;0,026
2022-09-07;MA13;11;55,897;27,973;3,41;11,264;0,0;0,044
2022-09-07;MA13;12;55,752;27,897;3,346;11,044;0,0;0,001
2022-09-07;MA13;13;55,57;27,82;3,335;11,0;0,0;0,018
2022-09-07;MA13;14;55,901;27,973;3,355;11,132;0,0;0,036
2022-09-07;MA13;15;55,826;27,935;3,35;11,176;0,0;0,054
2022-09-07;MA13;16;55,864;27,935;3,352;11,176;0,0;0,012
2022-09-07;MA13;17;55,851;27,935;3,352;10,164;0,0;0,028
2022-09-07;MA13;18;55,957;28,012;3,358;12,012;0,0;0,047
2022-09-07;MA13;19;55,93;27,973;3,356;11,396;0,0;0,004
2022-09-07;MA13;20;55,625;27,82;3,394;11,264;0,0;0,022
2022-09-07;MA13;21;55,586;27,82;3,336;11,968;0,0;0,041
2022-09-07;MA13;22;55,586;27,82;3,391;12,848;0,0;0,001
2022-09-07;MA13;23;55,585;27,82;3,336;12,056;0,0;0,02
2022-09-07;MA13;24;55,624;27,82;3,394;11,792;0,0;0,038
2022-09-07;MA13;25;55,713;27,858;3,343;11,484;0,0;0,056
2022-09-07;MA13;26;55,655;27,858;3,395;11,616;0,0;0,014
2022-09-07;MA13;27;25,055;12,53;1,554;7,172;0,264;0,181
2022-09-07;MA13;28;25,078;12,569;1,555;5,192;1,936;2,516
2022-09-07;MA13;29;59,916;16,784;3,595;9,196;0,0;0,022
2022-09-07;MA13;30;59,52;16,669;3,572;12,012;0,0;0,042
2022-09-07;MA13;31;60,295;16,899;3,618;11,968;0,0;0,002
2022-09-07;MA13;32;59,776;16,745;3,587;11,396;0,0;0,02
2022-09-07;MA13;33;60,006;16,822;3,661;11,264;0,0;0,039
2022-09-07;MA13;34;59,98;16,822;3,599;11,22;0,0;0,057
2022-09-07;MA13;35;60,13;16,86;3,548;11,352;0,0;0,015
2022-09-07;MA13;36;59,9;16,784;3,594;10,868;0,0;0,033
2022-09-07;MA13;37;60,057;16,822;3,664;10,736;0,0;0,051
2022-09-07;MA13;38;60,102;16,86;3,607;10,428;0,0;0,008
2022-09-07;MA13;39;60,227;16,899;3,614;10,824;0,0;0,025
2022-09-07;MA13;40;59,914;16,784;3,595;10,692;0,0;0,043
2022-09-07;MA13;41;60,145;16,86;3,609;11,176;0,0;0,001
2022-09-07;MA13;42;64,923;18,202;3,896;11,748;0,0;0,02
2022-09-07;MA13;43;64,797;18,163;3,953;11,44;0,0;0,039
2022-09-07;MA13;44;64,938;18,202;3,897;11,748;0,0;0,058
2022-09-07;MA13;46;65,206;18,278;3,978;11,572;0,0;0,035
2022-09-07;MA13;47;65,355;18,317;3,857;11,616;0,0;0,054
2022-09-07;MA13;48;65,418;18,317;3,926;11,528;0,0;0,013
2022-09-07;MA13;49;65,414;18,317;3,925;11,484;0,0;0,031
2022-09-07;MA13;50;65,28;18,278;3,917;11,616;0,0;0,05
2022-09-07;MA13;51;65,369;18,317;3,923;12,1;0,0;0,01
2022-09-07;MA13;52;65,6;18,393;3,937;11,924;0,0;0,029
2022-09-07;MA13;53;65,409;18,317;3,925;12,32;0,0;0,049
2022-09-07;MA13;54;65,537;18,355;3,933;12,452;0,0;0,009
2022-09-07;MA13;55;65,399;18,317;3,99;12,496;0,0;0,03
2022-09-07;MA13;56;65,457;18,355;3,928;12,012;0,0;0,049
2022-09-07;MA13;57;65,602;18,393;3,937;12,408;0,0;0,009
2022-09-07;MA13;58;65,624;18,393;3,938;11,748;0,0;0,028
2022-09-07;MA13;59;65,633;18,393;3,939;12,54;0,0;0,049
2022-09-07;MA13;60;65,238;18,278;3,915;12,496;0,0;0,009
2022-09-07;MA13;61;65,926;18,47;3,956;12,012;0,0;0,029
2022-09-07;MA13;62;65,349;18,317;3,921;11,792;0,0;0,048
2022-09-07;MA13;63;65,241;18,278;3,98;11,924;0,0;0,007
2022-09-07;MA13;64;65,053;18,24;3,904;12,32;0,0;0,027
2022-09-07;MA13;65;65,24;18,278;3,915;12,232;0,0;0,047
2022-09-07;MA13;66;65,646;18,393;3,939;11,792;0,0;0,006
2022-09-07;MA13;67;65,406;18,317;3,99;11,792;0,0;4,844
2022-09-07;MA13;68;65,272;18,278;3,917;11,044;0,0;0,421
2022-09-07;MA13;70;64,483;18,087;3,87;9,68;0,0;0,016
2022-09-07;MA13;71;64,748;18,163;3,885;12,408;0,0;0,036
2022-09-07;MA13;72;65,006;18,202;3,901;12,144;0,0;0,056
2022-09-07;MA14;1;58,479;18,714;3,977;10,252;0,0;0,039
2022-09-07;MA14;2;58,399;18,696;4,03;9,9;0,0;0,058
2022-09-07;MA14;3;58,418;18,696;3,973;9,724;0,0;0,016
2022-09-07;MA14;4;58,339;18,677;3,968;10,164;0,0;0,036
2022-09-07;MA14;5;58,406;18,696;3,972;10,164;0,0;0,055
2022-09-07;MA14;6;58,412;18,696;3,914;9,9;0,088;0,014
2022-09-07;MA14;7;58,435;18,705;3,974;10,428;0,0;0,034
2022-09-07;MA14;8;58,473;18,714;3,918;9,548;0,0;0,052
2022-09-07;MA14;9;58,474;18,714;3,918;9,812;0,0;0,011
2022-09-07;MA14;10;58,494;18,724;3,92;10,076;0,0;0,03
2022-09-07;MA14;11;58,49;18,724;3,978;10,34;0,0;0,05
2022-09-07;MA14;12;58,43;18,705;3,974;9,284;0,0;0,008
2022-09-07;MA14;13;58,548;18,743;3,923;10,34;0,0;0,027
2022-09-07;MA14;14;58,373;18,686;3,911;11,968;0,0;0,049
2022-09-07;MA14;15;58,486;18,724;3,978;8,668;0,088;0,024
2022-09-07;MA14;16;63,52;20,333;4,51;11,924;2,376;0,013
2022-09-07;MA14;17;63,515;31,765;5,209;8,624;0,0;0,04
2022-09-07;MA14;18;63,574;31,793;5,214;10,56;0,0;0,002
2022-09-07;MA14;19;63,391;31,699;5,262;10,56;0,0;0,027
2022-09-07;MA14;20;63,479;31,746;5,269;10,34;0,0;0,053
2022-09-07;MA14;21;63,103;31,558;5,238;10,34;0,0;0,016
2022-09-07;MA14;22;63,178;31,596;5,181;10,868;0,0;0,042
2022-09-07;MA14;23;62,7;31,351;5,267;11,396;0,0;0,01
2022-09-07;MA14;24;63,08;31,539;5,236;11,396;0,0;0,038
2022-09-07;MA14;25;63,411;31,709;5,2;12,144;0,0;0,008
2022-09-07;MA14;26;62,759;31,379;5,21;11,352;0,0;0,037
2022-09-07;MA14;27;62,992;31,502;5,229;11,176;0,0;0,004
2022-09-07;MA14;28;62,865;31,436;5,281;11,132;0,0;0,031
2022-09-07;MA14;29;63,018;31,511;5,168;11,22;0,0;0,059
2022-09-07;MA14;30;62,865;31,436;5,218;11,132;0,0;0,026
2022-09-07;MA15;1;65,342;15,035;3,986;10,736;0,0;0,033
2022-09-07;MA15;2;65,42;15,055;3,991;10,912;0,0;0,051
2022-09-07;MA15;3;65,375;15,045;3,988;11,264;0,0;0,009
2022-09-07;MA15;4;65,165;14,994;3,976;11,22;0,0;0,027
2022-09-07;MA15;5;65,272;15,014;3,982;10,692;0,0;0,045
2022-09-07;MA15;6;65,314;15,024;3,985;10,868;0,0;0,002
2022-09-07;MA15;7;65,432;15,055;3,992;11,044;0,088;0,02
2022-09-07;MA15;8;65,36;15,035;3,987;11,044;0,0;0,038
2022-09-07;MA15;9;65,373;15,035;4,054;11,044;0,0;0,056
2022-09-07;MA15;10;65,459;15,055;3,994;10,34;0,088;0,013
2022-09-07;MA15;11;65,241;15,014;4,045;11,044;0,0;0,031
2022-09-07;MA15;12;65,407;15,045;3,99;11,044;0,088;0,049
2022-09-07;MA15;13;65,297;15,024;4,049;11,22;0,0;0,007
2022-09-07;MA15;14;65,364;15,035;3,988;10,516;0,0;0,024
2022-09-07;MA15;15;65,402;15,045;4,055;11,572;0,0;0,045
2022-09-07;MA15;16;65,358;15,035;4,118;10,868;0,0;0,003
2022-09-07;MA15;17;65,209;15,004;4,043;11,0;0,132;0,021
2022-09-07;MA15;18;65,336;15,035;3,986;10,956;0,0;0,039
2022-09-07;MA15;19;65,452;15,055;3,993;11,396;0,0;0,058
2022-09-07;MA15;20;65,284;15,024;3,983;11,0;0,0;0,016
2022-09-07;MA15;21;65,197;15,004;4,043;11,264;0,0;0,034
2022-09-07;MA15;22;65,306;15,024;3,984;11,088;0,0;0,052
2022-09-07;MA15;23;65,465;15,065;3,994;11,308;0,088;0,011
2022-09-07;MA15;24;65,294;15,024;3,983;12,276;1,452;0,011
2022-09-07;MA15;25;65,541;20,982;4,392;9,724;0,0;0,035
2022-09-07;MA15;26;65,328;20,912;4,378;10,692;0,088;0,053
2022-09-07;MA15;27;65,304;20,902;4,376;11,22;0,0;0,011
2022-09-07;MA15;28;65,292;20,902;4,31;10,78;0,0;0,028
2022-09-07;MA15;29;65,367;20,922;4,315;11,396;0,0;0,047
2022-09-07;MA15;30;65,365;20,922;4,38;10,78;0,088;0,004
2022-09-07;MA15;31;65,455;20,952;4,321;11,132;0,0;0,022
2022-09-07;MA15;32;65,406;20,932;4,317;11,572;0,0;0,041
2022-09-07;MA15;33;65,243;20,882;4,437;11,748;0,0;0,0
2022-09-07;MA15;34;65,208;20,871;4,37;11,572;0,0;0,019
2022-09-07;MA15;35;65,415;20,932;4,318;11,484;0,0;0,038
2022-09-07;MA15;36;65,214;20,871;4,435;11,528;0,0;0,057
2022-09-07;MA15;37;65,337;20,912;4,378;11,484;0,0;0,015
2022-09-07;MA15;38;65,302;20,902;4,31;11,572;0,0;0,034
2022-09-07;MA15;39;65,187;20,861;4,368;11,572;0,088;0,053
2022-09-07;MA15;40;65,367;20,922;4,315;11,748;0,0;0,012
2022-09-07;MA15;41;65,386;20,932;4,316;11,484;0,088;0,031
2022-09-07;MA15;42;65,297;20,902;4,31;11,66;0,0;0,05
2022-09-07;MA15;43;65,38;20,922;4,316;11,308;0,0;0,008
2022-09-07;MA15;44;65,252;20,882;4,372;11,484;0,0;0,027
2022-09-07;MA15;45;65,299;20,902;4,376;11,176;0,0;0,045
2022-09-07;MA15;47;65,41;20,932;4,318;11,484;0,0;0,022
2022-09-07;MA15;48;65,295;20,902;4,31;11,66;0,0;0,041
2022-09-07;MA15;49;65,217;20,871;4,305;11,484;0,0;0,059
2022-09-07;MA15;50;65,264;20,892;4,373;11,748;0,0;0,019
2022-09-07;MA15;51;65,184;20,861;4,368;11,66;0,0;0,038
2022-09-07;MA15;52;65,17;20,861;4,432;11,484;0,0;0,056
2022-09-07;MA15;53;65,246;20,882;4,372;11,66;0,0;0,015
2022-09-07;MA15;54;65,342;20,912;4,378;11,396;0,0;0,034
2022-09-07;MA15;55;65,394;20,932;4,317;11,308;0,0;0,052
2022-09-07;MA15;56;65,305;20,902;4,441;11,528;0,0;0,011
2022-09-07;MA15;57;65,434;20,942;4,319;11,484;0,0;0,03
2022-09-07;MA15;58;65,193;20,861;4,434;11,22;0,0;0,048
2022-09-07;MA15;59;65,327;20,912;4,312;11,396;0,0;0,006
2022-09-07;MA15;60;65,483;20,962;4,322;11,396;0,0;0,025
2022-09-07;MA15;61;65,414;20,932;4,449;11,66;0,0;0,044
2022-09-07;MA15;62;65,538;20,972;4,326;11,484;0,0;0,002
2022-09-07;MA15;63;65,249;20,882;4,307;11,924;0,0;0,022
2022-09-07;MA15;64;65,543;20,982;4,326;11,748;0,0;0,041
2022-09-07;MA15;65;65,281;20,892;4,374;11,616;0,0;0,0
2022-09-07;MA15;66;65,128;20,841;4,429;11,836;0,0;0,019
2022-09-07;MA15;67;65,356;20,922;4,379;11,484;0,0;0,038
2022-09-07;MA15;68;65,226;20,882;4,305;11,836;0,0;0,057
2022-09-07;MA15;69;65,254;20,882;4,307;11,924;0,0;0,016
2022-09-07;MA15;70;65,302;20,902;4,31;11,396;0,088;0,035
2022-09-08;MA10;1;65,334;18,319;3,79;11,616;0,0;0,0
2022-09-08;MA10;2;65,168;18,263;3,78;11,704;0,0;0,0
2022-09-08;MA10;3;65,167;18,263;3,78;11,792;0,0;0,0
2022-09-08;MA10;4;65,059;18,235;3,774;11,528;0,088;0,0
2022-09-08;MA10;5;65,19;18,263;3,782;12,144;0,0;0,0
2022-09-08;MA10;6;65,002;18,207;3,836;11,704;0,0;0,0
2022-09-08;MA10;7;65,211;18,263;3,783;11,968;0,0;0,0
2022-09-08;MA10;8;65,105;18,235;3,842;11,528;0,0;0,0
2022-09-08;MA10;9;65,248;18,291;3,785;12,056;0,0;0,0
2022-09-08;MA10;10;65,146;18,263;3,844;11,616;0,0;0,0
2022-09-08;MA10;11;65,062;18,235;3,839;11,44;0,0;0,0
2022-09-08;MA10;12;65,302;18,291;3,853;11,88;0,044;0,0
2022-09-08;MA10;13;65,149;18,263;3,779;11,968;0,0;0,0
2022-09-08;MA10;14;65,263;18,291;3,851;11,352;0,0;0,0
2022-09-08;MA10;15;65,244;18,291;3,785;12,144;0,0;0,0
2022-09-08;MA10;16;65,286;18,291;3,852;11,704;0,0;0,0
2022-09-08;MA10;17;65,214;18,263;3,783;11,88;0,0;0,0
2022-09-08;MA10;18;65,196;18,263;3,782;11,968;0,0;0,0
2022-09-08;MA10;19;65,275;18,291;3,787;12,056;0,0;0,0
2022-09-08;MA10;20;65,276;18,291;3,787;12,32;0,0;0,0
2022-09-08;MA10;21;65,216;18,263;3,848;12,056;0,0;0,0
2022-09-08;MA10;22;65,34;18,319;3,856;12,056;0,0;0,0
2022-09-08;MA10;23;65,192;18,263;3,847;12,232;0,0;0,0
2022-09-08;MA10;24;65,098;18,235;3,841;12,54;0,0;0,0
2022-09-08;MA10;25;65,204;18,263;3,848;11,968;0,0;0,0
2022-09-08;MA10;26;65,103;18,235;3,777;11,572;0,0;0,0
2022-09-08;MA10;27;65,206;18,263;3,783;12,584;0,0;0,0
2022-09-08;MA10;28;65,176;18,263;3,846;11,968;0,0;0,0
2022-09-08;MA10;29;65,137;18,263;3,778;11,704;0,0;0,0
2022-09-08;MA10;30;65,233;18,291;3,849;11,792;0,0;0,0
2022-09-08;MA10;31;65,175;18,263;3,781;12,144;0,0;0,0
2022-09-08;MA10;32;65,229;18,291;3,784;11,352;0,0;0,0
2022-09-08;MA10;33;65,148;18,263;3,844;12,584;0,088;0,0
2022-09-08;MA10;34;65,224;18,263;3,783;12,056;0,0;0,0
2022-09-08;MA10;35;65,139;18,263;3,844;12,936;0,0;0,0
2022-09-08;MA10;36;65,177;18,263;3,781;12,232;0,0;0,0
2022-09-08;MA10;37;65,086;18,235;3,775;12,408;0,044;0,0
2022-09-08;MA10;38;65,185;18,263;3,846;12,54;0,044;0,0
2022-09-08;MA10;39;65,09;18,235;3,841;12,452;0,0;0,0
2022-09-08;MA10;40;65,225;18,263;3,784;12,76;0,0;0,0
2022-09-08;MA10;41;65,11;18,235;3,842;12,672;0,0;0,0
2022-09-08;MA10;42;65,055;18,235;3,839;12,408;0,088;0,0
2022-09-08;MA10;43;65,038;18,235;3,838;12,848;0,044;0,0
2022-09-08;MA10;44;65,069;18,235;3,774;12,672;0,0;0,0
2022-09-08;MA10;45;65,067;18,235;3,839;12,408;0,0;0,0
2022-09-08;MA10;46;65,189;18,263;3,781;12,496;0,0;0,0
2022-09-08;MA10;47;64,95;18,207;3,833;12,232;0,0;0,0
2022-09-08;MA10;48;65,175;18,263;3,781;12,144;0,0;0,0
2022-09-08;MA10;49;65,118;18,235;3,777;12,452;0,044;0,0
2022-09-08;MA10;50;65,096;18,235;3,776;13,992;0,792;0,044
2022-09-08;MA10;51;64,55;18,095;3,744;10,516;0,0;0,0
2022-09-08;MA10;52;64,839;18,179;3,761;12,496;0,0;0,0
2022-09-08;MA10;53;64,732;18,151;3,82;11,968;0,0;0,0
2022-09-08;MA10;54;64,982;18,207;3,769;13,772;0,352;0,058
2022-09-08;MA10;55;65,09;18,235;3,841;10,12;0,0;0,0
2022-09-08;MA10;56;64,575;18,095;3,81;12,232;0,0;0,0
2022-09-08;MA10;57;65,287;18,291;3,852;11,88;0,0;0,0
2022-09-08;MA10;58;65,174;18,263;3,781;12,32;0,0;0,0
2022-09-08;MA10;59;65,324;18,291;3,789;12,144;0,044;0,0
2022-09-08;MA10;60;65,058;18,235;3,839;11,704;0,0;0,0
2022-09-08;MA11;1;60,431;30,226;3,687;13,068;0,0;0,0
2022-09-08;MA11;2;60,424;30,226;3,686;12,98;0,0;0,0
2022-09-08;MA11;4;60,75;30,389;3,706;10,56;0,0;0,0
2022-09-08;MA11;5;60,511;30,267;3,692;12,804;0,0;0,0
2022-09-08;MA11;6;60,377;30,226;3,684;12,936;0,088;0,0
2022-09-08;MA11;7;60,704;30,389;3,703;13,156;0,0;0,0
2022-09-08;MA11;8;60,463;30,267;3,689;12,716;0,0;0,0
2022-09-08;MA11;9;60,333;30,185;3,681;12,54;0,0;0,0
2022-09-08;MA11;10;60,695;30,348;3,703;12,188;0,0;0,0
2022-09-08;MA11;11;60,484;30,267;3,751;12,408;0,0;0,0
2022-09-08;MA11;12;60,557;30,307;3,694;12,188;0,0;0,0
2022-09-08;MA11;13;60,364;30,185;3,683;12,54;0,0;0,0
2022-09-08;MA11;14;60,798;30,429;3,709;12,452;0,0;0,0
2022-09-08;MA11;15;60,78;30,429;3,708;12,892;0,0;0,0
2022-09-08;MA11;16;60,826;30,429;3,711;11,66;0,044;0,02
2022-09-08;MA11;17;60,679;30,348;3,641;12,452;0,044;0,0
2022-09-08;MA11;18;60,66;30,348;3,701;11,968;0,0;0,0
2022-09-08;MA11;19;60,597;30,307;3,697;12,1;0,0;0,0
2022-09-08;MA11;20;60,524;30,267;3,692;12,364;0,088;0,0
2022-09-08;MA11;21;60,621;30,348;3,698;12,452;0,0;0,0
2022-09-08;MA11;22;60,77;30,389;3,707;12,628;0,0;0,0
2022-09-08;MA11;23;60,668;30,348;3,641;12,848;0,044;0,0
2022-09-08;MA11;24;60,606;30,307;3,698;12,98;0,0;0,0
2022-09-08;MA11;25;60,728;30,389;3,705;12,452;0,0;0,0
2022-09-08;MA11;26;60,476;30,267;3,69;13,596;0,0;0,0
2022-09-08;MA11;27;60,563;30,307;3,695;12,188;0,0;0,0
2022-09-08;MA11;28;60,477;30,267;3,69;13,024;0,0;0,0
2022-09-08;MA11;29;60,894;30,47;3,715;12,892;0,0;0,0
2022-09-08;MA11;30;60,368;30,185;3,683;13,068;0,0;0,0
2022-09-08;MA11;31;60,746;30,389;3,706;13,2;0,088;0,0
2022-09-08;MA11;32;60,404;30,226;3,625;13,244;0,0;0,0
2022-09-08;MA11;33;60,633;30,348;3,699;12,98;0,0;0,0
2022-09-08;MA11;34;60,755;30,389;3,646;13,156;0,0;0,0
2022-09-08;MA11;35;60,446;30,226;3,688;12,804;0,0;0,0
2022-09-08;MA11;36;60,442;30,226;3,687;12,848;0,088;0,0
2022-09-08;MA11;37;60,536;30,307;3,693;13,244;0,0;0,0
2022-09-08;MA11;38;60,496;30,267;3,691;13,42;0,0;0,0
2022-09-08;MA11;39;60,569;30,307;3,756;13,464;0,044;0,0
2022-09-08;MA11;40;60,197;30,104;3,673;13,244;0,0;0,0
2022-09-08;MA11;41;60,416;30,226;3,807;13,376;0,044;0,0
2022-09-08;MA11;42;60,382;30,226;3,684;13,2;0,044;0,0
2022-09-08;MA11;43;60,338;30,185;3,621;13,156;0,044;0,0
2022-09-08;MA11;44;60,434;30,226;3,687;13,288;0,0;0,0
2022-09-08;MA11;45;60,321;30,185;3,68;13,332;0,0;0,0
2022-09-08;MA11;46;60,412;30,226;3,686;13,508;0,0;0,0
2022-09-08;MA11;47;60,407;30,226;3,625;13,2;0,0;0,0
2022-09-08;MA11;48;60,833;30,429;3,65;13,068;0,088;0,0
2022-09-08;MA11;49;60,588;30,307;3,696;13,42;0,0;0,0
2022-09-08;MA11;50;60,864;30,47;3,652;12,98;0,0;0,0
2022-09-08;MA11;51;60,457;30,267;3,688;13,156;0,0;0,0
2022-09-08;MA11;52;60,833;30,429;3,65;13,112;0,0;0,0
2022-09-08;MA11;53;60,829;30,429;3,65;14,652;0,0;0,0
2022-09-08;MA11;54;60,598;30,307;3,697;11,132;0,0;0,0
2022-09-08;MA11;55;60,426;30,226;3,687;12,804;0,0;0,0
2022-09-08;MA11;56;60,023;30,022;3,602;12,98;0,0;0,0
2022-09-08;MA11;57;60,905;30,47;3,716;12,98;0,088;0,0
2022-09-08;MA11;58;60,85;30,429;3,651;12,76;0,0;0,0
2022-09-08;MA11;59;60,521;30,267;3,692;14,08;0,0;0,0
2022-09-08;MA11;60;60,905;30,47;3,716;11,484;0,0;0,0
2022-09-08;MA12;1;55,782;27,891;3,124;10,912;0,0;0,033
2022-09-08;MA12;2;55,75;27,881;3,122;10,824;0,0;0,051
2022-09-08;MA12;3;55,669;27,84;3,118;11,0;0,0;0,009
2022-09-08;MA12;4;55,602;27,809;3,114;11,264;0,0;0,027
2022-09-08;MA12;5;55,673;27,84;3,118;10,296;0,0;0,043
2022-09-08;MA12;6;55,78;27,891;3,124;11,088;0,0;0,001
2022-09-08;MA12;7;55,643;27,83;3,117;11,792;0,0;0,021
2022-09-08;MA12;8;55,658;27,83;3,117;10,208;0,0;0,037
2022-09-08;MA12;9;55,833;27,922;3,127;10,824;0,0;0,055
2022-09-08;MA12;10;55,651;27,83;3,117;10,736;0,0;0,012
2022-09-08;MA12;11;55,83;27,922;3,127;10,296;0,088;0,029
2022-09-08;MA12;12;55,65;27,83;3,117;11,264;0,044;0,047
2022-09-08;MA12;13;55,879;27,942;3,13;11,0;0,0;0,005
2022-09-08;MA12;14;55,734;27,871;3,122;10,56;0,0;0,022
2022-09-08;MA12;15;55,805;27,911;3,126;11,352;0,0;0,04
2022-09-08;MA12;16;55,823;27,911;3,127;11,0;0,0;0,058
2022-09-08;MA12;17;55,783;27,891;3,124;11,264;0,0;0,016
2022-09-08;MA12;18;55,624;27,819;3,115;11,88;0,0;0,035
2022-09-08;MA12;19;55,879;27,942;3,186;10,56;0,0;0,054
2022-09-08;MA12;20;55,995;28,004;3,136;10,472;0,0;0,011
2022-09-08;MA12;21;55,598;27,799;3,114;11,264;0,0;0,029
2022-09-08;MA12;22;55,642;27,83;3,117;10,252;0,0;0,046
2022-09-08;MA12;23;55,639;27,819;3,172;10,56;0,088;0,003
2022-09-08;MA12;25;55,602;27,809;3,114;10,208;0,0;0,042
2022-09-08;MA12;26;55,547;27,778;3,111;8,844;0,044;0,057
