Fecha;Estacion;Mezcla;Kg_corcho;Kg_cola;Kg_DU;Tapones_buenos;Tapones_malos;Tapones_buenos_descartados
14/7/22;MA15;54;50,255;20,107;2,915;6,776;0,0;0,042
14/7/22;MA15;55;50,345;20,147;2,87;10,032;0,0;0,059
14/7/22;MA15;56;50,502;20,207;2,879;9,504;0,0;0,015
14/7/22;MA15;57;50,341;20,137;3,021;9,944;0,0;0,033
14/7/22;MA15;58;50,35;20,147;2,87;10,032;0,0;0,05
14/7/22;MA15;59;50,239;20,097;2,864;9,9;0,0;0,007
14/7/22;MA15;60;50,186;20,076;2,861;10,076;0,0;0,024
14/7/22;MA15;61;50,259;20,107;2,966;10,252;0,0;0,042
14/7/22;MA15;62;50,3;20,127;2,868;10,076;0,088;0,059
14/7/22;MA15;63;50,216;20,086;2,863;9,988;0,0;0,016
14/7/22;MA15;64;50,308;20,127;2,868;9,988;0,0;0,033
14/7/22;MA15;65;50,44;20,177;2,825;10,208;0,0;0,051
15/7/22;MA11;1;55,369;27,7;2,88;11,396;0,0;0,0
15/7/22;MA11;2;55,401;27,7;2,826;11,176;0,0;0,0
15/7/22;MA11;3;55,288;27,659;2,875;10,78;0,0;0,0
15/7/22;MA11;4;55,251;27,659;2,874;10,56;0,088;0,0
15/7/22;MA11;5;55,262;27,659;2,874;10,868;0,0;0,0
15/7/22;MA11;6;55,494;27,782;2,886;10,824;0,0;0,0
15/7/22;MA11;7;55,557;27,782;2,89;10,34;0,088;0,0
15/7/22;MA11;8;55,411;27,741;2,882;11,0;0,0;0,0
15/7/22;MA11;9;55,57;27,822;2,89;10,692;0,0;0,0
15/7/22;MA11;10;55,038;27,537;2,863;10,824;0,0;0,0
15/7/22;MA11;11;55,481;27,741;2,886;10,428;0,0;0,0
15/7/22;MA11;12;55,491;27,782;2,831;10,912;0,0;0,0
15/7/22;MA11;14;55,563;27,782;2,89;10,12;0,0;0,0
15/7/22;MA11;15;55,585;27,822;2,891;10,78;0,0;0,0
15/7/22;MA11;16;55,426;27,741;2,883;10,956;1,76;0,007
15/7/22;MA10;1;65,031;20,82;4,098;12,056;0,0;0,0
15/7/22;MA10;2;65,089;20,848;4,166;12,408;0,088;0,0
15/7/22;MA10;3;65,144;20,848;4,105;11,792;0,0;0,0
15/7/22;MA10;4;65,095;20,848;4,167;11,792;0,0;0,0
15/7/22;MA10;5;64,978;20,792;4,094;11,792;0,0;0,0
15/7/22;MA10;6;64,98;20,82;4,159;11,792;0,0;0,0
15/7/22;MA10;7;65,048;20,82;4,099;11,616;0,088;0,0
15/7/22;MA10;8;64,932;20,792;4,156;11,792;0,0;0,0
15/7/22;MA10;9;65,05;20,82;4,099;11,88;0,0;0,0
15/7/22;MA10;10;64,929;20,792;4,091;11,44;0,0;0,0
15/7/22;MA10;11;65,175;20,876;4,172;11,792;0,088;0,0
15/7/22;MA10;12;64,927;20,792;4,156;11,792;0,044;0,0
15/7/22;MA10;13;64,936;20,792;4,092;12,056;0,0;0,0
15/7/22;MA10;14;64,922;20,792;4,156;11,616;0,0;0,0
15/7/22;MA10;15;64,951;20,792;4,157;11,792;0,0;0,0
15/7/22;MA10;16;65,017;20,82;4,162;11,396;0,044;0,0
15/7/22;MA10;17;64,925;20,792;4,156;12,012;0,0;0,0
15/7/22;MA10;18;64,92;20,792;4,155;11,572;0,044;0,0
15/7/22;MA10;19;65,023;20,82;4,162;11,748;0,088;0,0
15/7/22;MA10;20;65,028;20,82;4,162;12,1;0,0;0,0
15/7/22;MA10;21;64,967;20,792;4,158;10,736;0,0;0,0
15/7/22;MA10;22;64,802;20,736;4,148;12,32;0,0;0,0
15/7/22;MA10;23;65,049;20,82;4,099;11,44;0,0;0,0
15/7/22;MA10;24;64,974;20,792;4,159;11,352;0,0;0,0
15/7/22;MA10;25;64,958;20,792;4,158;11,308;0,044;0,0
15/7/22;MA10;26;64,99;20,82;4,16;11,352;0,044;0,0
15/7/22;MA10;27;64,952;20,792;4,157;11,748;0,0;0,0
15/7/22;MA10;28;65,036;20,82;4,163;12,584;0,0;0,0
15/7/22;MA10;29;64,953;20,792;4,157;11,616;0,088;0,0
15/7/22;MA10;30;60,03;19,219;3,842;11,0;0,0;0,0
15/7/22;MA10;31;59,919;19,19;3,835;11,352;0,088;0,0
15/7/22;MA10;32;60,157;19,275;3,851;10,736;0,0;0,0
15/7/22;MA10;33;60,03;19,219;3,842;10,296;0,0;0,0
15/7/22;MA10;34;60,022;19,219;3,842;11,528;0,0;0,0
15/7/22;MA10;35;60,058;19,219;3,844;11,264;0,0;0,0
15/7/22;MA10;36;59,979;19,219;3,839;10,648;0,0;0,0
15/7/22;MA10;37;60,124;19,247;3,848;11,088;0,0;0,0
15/7/22;MA10;38;60,094;19,247;3,847;10,736;0,044;0,0
15/7/22;MA10;39;59,881;19,162;3,773;10,736;0,0;0,0
15/7/22;MA10;40;60,127;19,247;3,849;11,088;0,044;0,0
15/7/22;MA10;41;60,094;19,247;3,907;11,352;0,0;0,0
15/7/22;MA10;42;60,012;19,219;3,841;10,56;0,0;0,0
15/7/22;MA10;43;59,955;19,19;3,898;11,0;0,0;0,0
15/7/22;MA10;44;60,048;19,219;3,904;10,56;0,0;0,0
15/7/22;MA10;45;60,021;19,219;3,842;11,088;0,0;0,0
15/7/22;MA10;46;59,968;19,19;3,898;11,0;0,0;0,0
15/7/22;MA10;47;60,028;19,219;3,902;10,824;0,0;0,0
15/7/22;MA10;48;59,896;19,19;3,834;11,44;0,0;0,0
15/7/22;MA10;49;59,906;19,19;3,894;11,176;0,0;0,0
15/7/22;MA10;50;59,924;19,19;3,896;11,616;0,0;0,0
15/7/22;MA10;51;59,994;19,219;3,9;11,616;0,088;0,0
15/7/22;MA10;52;59,947;19,19;3,897;11,616;0,0;0,0
15/7/22;MA10;53;59,993;19,219;3,9;11,44;0,0;0,0
15/7/22;MA10;54;59,944;19,19;3,837;11,968;0,0;0,0
15/7/22;MA10;55;59,935;19,19;3,896;11,352;0,0;0,0
15/7/22;MA10;56;60,056;19,219;3,904;11,968;0,0;0,0
15/7/22;MA10;57;59,968;19,19;3,838;11,44;0,088;0,0
15/7/22;MA10;58;59,909;19,19;3,895;12,144;0,0;0,0
15/7/22;MA10;59;59,892;19,19;3,834;11,704;0,0;0,0
15/7/22;MA10;60;60,002;19,219;3,901;11,616;0,0;0,0
15/7/22;MA10;61;59,859;19,162;3,832;11,792;0,0;0,0
15/7/22;MA10;62;59,872;19,162;3,892;12,056;0,088;0,0
15/7/22;MA10;63;60,015;19,219;3,842;12,32;0,0;0,0
15/7/22;MA10;64;59,904;19,19;3,894;11,176;0,088;0,0
15/7/22;MA10;65;59,849;19,162;3,831;12,056;0,0;0,0
15/7/22;MA10;66;59,907;19,19;3,895;11,704;0,088;0,0
15/7/22;MA10;67;59,88;19,162;3,773;11,264;0,0;0,0
15/7/22;MA10;68;59,971;19,19;3,839;10,648;0,044;0,0
15/7/22;MA10;69;59,752;19,134;3,884;10,736;0,0;0,0
15/7/22;MA12;1;60,461;19,351;3,991;10,164;0,0;0,027
15/7/22;MA12;2;66,227;21,192;4,372;11,22;0,088;0,047
15/7/22;MA12;3;65,348;20,916;4,313;11,176;0,0;0,006
15/7/22;MA12;4;65,329;20,905;4,247;11,0;0,0;0,025
15/7/22;MA12;5;65,4;20,936;4,252;11,088;0,0;0,045
15/7/22;MA12;6;65,187;20,864;4,303;11,176;0,0;0,004
15/7/22;MA12;9;65,237;20,875;4,306;12,496;0,0;0,004
15/7/22;MA12;10;65,787;21,059;4,343;9,9;0,0;0,044
15/7/22;MA12;11;64,985;20,803;4,29;10,956;0,0;0,003
15/7/22;MA12;12;65,246;20,885;4,307;11,44;0,0;0,023
15/7/22;MA12;13;66,158;21,171;4,367;10,912;0,088;0,042
15/7/22;MA12;14;66,329;21,233;4,378;10,208;0,0;0,0
15/7/22;MA12;15;65,078;20,824;4,296;10,824;0,0;0,019
15/7/22;MA12;16;65,137;20,844;4,234;10,824;0,0;0,038
15/7/22;MA12;17;65,118;20,844;4,298;10,912;0,0;0,057
15/7/22;MA12;18;65,472;20,956;4,256;11,44;0,088;0,017
15/7/22;MA12;19;65,172;20,864;4,302;11,264;0,0;0,036
15/7/22;MA12;20;65,189;20,864;4,238;11,0;0,0;0,055
15/7/22;MA12;21;65,17;20,854;4,302;11,572;0,0;0,016
15/7/22;MA12;22;65,327;20,905;4,247;11,396;0,088;0,037
15/7/22;MA12;23;65,113;20,844;4,298;10,868;0,0;0,056
15/7/22;MA12;24;65,082;20,834;4,296;11,044;0,0;0,016
15/7/22;MA12;25;65,153;20,854;4,301;10,956;0,0;0,036
15/7/22;MA12;26;65,236;20,875;4,306;10,78;0,0;0,056
15/7/22;MA12;27;65,241;20,885;4,241;10,956;0,0;0,016
15/7/22;MA12;28;65,094;20,834;4,297;10,604;0,0;0,035
15/7/22;MA12;29;65,155;20,854;4,301;10,78;0,0;0,054
15/7/22;MA12;30;65,353;20,916;4,249;10,692;0,0;0,014
15/7/22;MA12;31;65,287;20,895;4,309;10,648;0,044;0,033
15/7/22;MA12;32;65,22;20,875;4,305;10,78;0,0;0,053
15/7/22;MA12;33;64,876;20,762;4,282;11,0;0,0;0,013
15/7/22;MA12;34;65,072;20,824;4,295;10,956;0,0;0,033
15/7/22;MA12;35;64,971;20,793;4,289;10,736;0,0;0,052
15/7/22;MA12;36;65,281;20,895;4,309;10,648;0,088;0,011
15/7/22;MA12;37;65,145;20,854;4,3;10,648;0,044;0,031
15/7/22;MA12;38;65,492;20,967;4,323;10,824;0,0;0,05
15/7/22;MA12;39;64,999;20,803;4,29;10,472;0,0;0,009
15/7/22;MA12;40;65,216;20,875;4,305;10,56;0,088;0,028
15/7/22;MA12;41;65,421;20,936;4,318;10,56;0,044;0,048
15/7/22;MA12;42;65,199;20,864;4,238;10,912;0,0;0,007
15/7/22;MA12;43;64,981;20,793;4,289;10,56;0,088;0,027
15/7/22;MA12;44;65,792;21,059;4,277;11,264;0,0;0,047
15/7/22;MA12;45;65,664;21,018;4,334;10,736;0,044;0,007
15/7/22;MA12;46;67,312;21,539;4,376;11,0;0,0;0,026
15/7/22;MA12;47;61,952;19,831;4,089;10,12;0,0;0,045
15/7/22;MA12;48;60,148;19,248;3,97;10,208;0,0;0,003
15/7/22;MA12;49;60,496;19,361;3,993;9,768;0,088;0,02
15/7/22;MA12;50;60,378;19,32;3,985;9,856;0,0;0,037
15/7/22;MA12;52;59,906;19,177;3,954;10,12;0,044;0,011
15/7/22;MA12;54;60,131;19,248;3,969;10,252;0,044;0,047
15/7/22;MA12;55;60,045;19,218;3,964;9,812;0,044;0,004
15/7/22;MA12;56;60,022;19,208;3,962;11,352;0,0;0,024
15/7/22;MA12;57;60,067;19,228;3,965;8,184;0,0;0,046
15/7/22;MA12;58;60,175;19,259;3,972;10,032;0,0;0,003
15/7/22;MA12;59;60,509;19,371;3,994;9,592;0,088;0,02
15/7/22;MA12;61;60,519;19,371;3,995;9,724;0,0;0,055
15/7/22;MA12;62;60,683;19,422;4,006;9,724;0,0;0,012
15/7/22;MA12;63;65,611;20,997;4,331;12,32;0,0;0,033
15/7/22;MA12;64;65,706;21,028;4,337;10,736;0,0;0,053
15/7/22;MA12;65;65,268;20,885;4,308;9,108;0,088;0,018
15/7/22;MA12;67;65,365;20,916;4,315;9,02;0,088;0,059
15/7/22;MA12;68;62,307;19,944;4,051;9,944;0,044;0,016
15/7/22;MA12;69;64,815;20,742;4,278;10,736;0,088;0,035
15/7/22;MA12;70;65,582;20,987;4,329;10,516;0,0;0,054
15/7/22;MA13;1;59,982;19,198;3,899;11,132;0,0;0,044
15/7/22;MA13;2;60,2;19,275;3,914;11,264;0,0;0,004
15/7/22;MA13;3;65,118;20,846;4,233;12,276;0,0;0,025
15/7/22;MA13;4;65,138;20,846;4,235;12,012;0,0;0,046
15/7/22;MA13;5;65,331;20,922;4,247;12,628;0,0;0,007
15/7/22;MA13;6;65,099;20,846;4,232;12,144;0,0;0,028
15/7/22;MA13;7;65,246;20,884;4,241;11,968;0,0;0,049
15/7/22;MA13;8;65,223;20,884;4,24;11,792;0,0;0,009
15/7/22;MA13;9;65,282;20,922;4,244;11,968;0,0;0,03
15/7/22;MA13;10;65,241;20,884;4,241;12,452;0,0;0,052
15/7/22;MA13;11;65,195;20,884;4,238;12,144;0,0;0,013
15/7/22;MA13;12;65,251;20,884;4,242;12,364;0,0;0,034
15/7/22;MA13;13;65,292;20,922;4,244;12,1;0,0;0,055
15/7/22;MA13;14;65,176;20,884;4,237;12,012;0,0;0,015
15/7/22;MA13;15;65,348;20,922;4,183;12,188;0,0;0,036
15/7/22;MA13;16;65,277;20,922;4,244;11,968;0,0;0,057
15/7/22;MA13;17;65,202;20,884;4,239;11,792;0,0;0,017
15/7/22;MA13;18;65,331;20,922;4,247;12,628;0,0;0,039
15/7/22;MA13;19;66,561;21,306;4,394;12,364;0,0;0,001
15/7/22;MA13;20;65,147;20,884;4,235;12,804;0,0;0,022
15/7/22;MA13;21;64,945;20,807;4,287;12,32;0,0;0,044
15/7/22;MA13;22;65,358;20,922;4,249;12,804;0,0;0,006
15/7/22;MA13;23;65,191;20,884;4,238;12,584;0,0;0,028
15/7/22;MA13;24;65,109;20,846;4,233;12,056;0,0;0,049
15/7/22;MA13;25;65,168;20,884;4,236;12,716;0,0;0,011
15/7/22;MA13;26;66,21;21,191;4,304;12,32;0,0;0,038
15/7/22;MA13;27;65,048;20,846;4,229;12,276;0,0;0,0
15/7/22;MA13;28;66,233;21,229;4,306;12,012;0,044;0,021
15/7/22;MA13;29;66,625;21,344;4,331;12,144;0,0;0,042
15/7/22;MA13;30;66,446;21,267;4,319;13,728;0,0;0,008
15/7/22;MA13;31;65,001;20,807;4,226;9,724;0,0;0,025
15/7/22;MA13;32;64,962;20,807;4,223;11,88;0,0;0,046
15/7/22;MA13;33;65,294;20,922;4,245;11,572;0,0;0,006
15/7/22;MA13;34;66,59;21,344;4,329;11,66;0,0;0,026
15/7/22;MA13;35;66,394;21,267;4,316;11,0;0,0;0,045
15/7/22;MA13;36;65,914;21,114;4,285;11,88;0,0;0,006
15/7/22;MA13;37;65,188;20,884;4,238;11,616;0,0;0,026
15/7/22;MA13;38;65,805;21,076;4,278;11,968;0,0;0,047
15/7/22;MA13;39;66,968;21,459;4,286;12,144;0,0;0,008
15/7/22;MA13;40;66,527;21,306;4,325;12,32;0,0;0,029
15/7/22;MA13;41;66,64;21,344;4,332;11,968;0,0;0,051
15/7/22;MA13;42;66,631;21,344;4,332;12,408;0,0;0,013
15/7/22;MA13;43;66,683;21,344;4,268;11,836;0,0;0,033
15/7/22;MA13;44;66,82;21,382;4,344;12,144;0,0;0,055
15/7/22;MA13;45;65,189;20,884;4,303;11,792;0,0;0,015
15/7/22;MA13;46;65,468;20,961;4,256;11,924;0,0;0,036
15/7/22;MA13;47;66,543;21,306;4,326;12,364;0,0;0,057
15/7/22;MA13;48;67,014;21,459;4,289;12,32;0,0;0,019
15/7/22;MA13;49;66,66;21,344;4,4;12,144;0,0;0,04
15/7/22;MA13;50;67,037;21,459;4,358;12,408;0,0;0,001
15/7/22;MA13;51;66,651;21,344;4,4;14,036;0,0;0,036
15/7/22;MA13;52;66,391;21,267;4,316;9,856;0,0;0,052
15/7/22;MA13;53;65,32;20,922;4,246;11,66;0,0;0,013
15/7/22;MA13;54;65,431;20,961;4,254;11,792;0,0;0,033
15/7/22;MA13;55;65,824;21,076;4,345;12,144;0,0;0,054
15/7/22;MA13;56;66,553;21,306;4,326;12,232;0,0;0,016
15/7/22;MA13;57;66,955;21,459;4,353;12,32;0,0;0,037
15/7/22;MA13;58;66,718;21,382;4,337;12,056;0,0;0,058
15/7/22;MA13;59;65,385;20,961;4,316;11,748;0,0;0,018
15/7/22;MA13;60;66,903;21,421;4,349;12,452;0,0;0,04
15/7/22;MA13;61;66,13;21,191;4,299;11,704;0,0;0,0
15/7/22;MA13;62;66,898;21,421;4,282;12,452;0,0;0,022
15/7/22;MA13;63;66,353;21,267;4,314;11,704;0,0;0,042
15/7/22;MA13;64;65,321;20,922;4,246;12,232;0,0;0,003
15/7/22;MA14;1;48,655;24,33;3,942;8,624;0,0;0,055
15/7/22;MA14;2;48,444;24,225;3,924;8,272;0,0;0,015
15/7/22;MA14;3;48,556;24,282;3,982;8,448;0,0;0,036
15/7/22;MA14;4;48,524;24,263;3,931;8,008;0,0;0,056
15/7/22;MA14;5;48,411;24,205;3,922;8,448;0,0;0,017
15/7/22;MA14;6;48,242;24,129;3,956;8,184;0,0;0,037
15/7/22;MA14;7;48,414;24,215;3,971;8,36;0,0;0,058
15/7/22;MA14;8;48,472;24,244;3,975;8,184;0,0;0,018
15/7/22;MA14;9;48,469;24,234;3,927;8,272;0,0;0,038
15/7/22;MA14;10;48,444;24,225;3,925;7,832;0,088;0,058
15/7/22;MA14;11;48,522;24,263;3,931;8,712;0,0;0,019
15/7/22;MA14;12;48,386;24,196;3,968;8,536;0,088;0,04
15/7/22;MA14;13;48,366;24,186;3,967;7,48;0,0;0,059
15/7/22;MA14;14;48,651;24,33;3,941;7,744;0,0;0,018
15/7/22;MA14;15;48,283;24,148;3,96;8,272;0,0;0,038
15/7/22;MA14;16;48,415;24,215;3,971;7,832;0,0;0,058
15/7/22;MA14;17;48,367;24,186;3,967;8,184;0,0;0,018
15/7/22;MA14;18;48,406;24,205;3,97;7,92;0,0;0,037
15/7/22;MA14;19;48,357;24,186;3,966;8,096;0,0;0,058
15/7/22;MA14;20;48,477;24,244;3,927;8,096;0,0;0,018
15/7/22;MA14;21;48,476;24,244;3,927;8,008;0,0;0,037
15/7/22;MA14;22;48,307;24,157;3,962;8,184;0,0;0,058
15/7/22;MA14;23;48,361;24,186;3,966;8,448;0,0;0,018
15/7/22;MA14;24;48,39;24,196;3,92;8,272;0,0;0,039
15/7/22;MA14;25;48,349;24,177;3,917;7,744;0,0;0,058
15/7/22;MA14;26;48,382;24,196;3,919;8,096;0,0;0,018
15/7/22;MA14;27;48,577;24,292;3,887;8,272;0,0;0,038
15/7/22;MA14;28;48,296;24,148;3,912;7,92;0,0;0,058
15/7/22;MA14;29;48,254;24,129;3,957;7,392;0,0;0,016
15/7/22;MA14;30;48,345;24,177;3,917;8,448;0,0;0,037
15/7/22;MA14;31;48,423;24,215;3,923;8,096;0,0;0,057
15/7/22;MA14;32;48,301;24,157;3,961;8,272;0,0;0,018
15/7/22;MA14;33;48,392;24,196;3,92;8,008;0,0;0,037
15/7/22;MA14;34;48,366;24,186;3,967;8,184;0,0;0,058
15/7/22;MA14;35;48,314;24,157;3,914;8,096;0,0;0,018
15/7/22;MA14;36;48,343;24,177;3,916;8,272;0,0;0,038
15/7/22;MA14;37;48,393;24,196;3,92;7,568;0,0;0,057
15/7/22;MA14;38;48,334;24,167;3,916;7,92;0,0;0,016
15/7/22;MA14;39;48,412;24,215;3,922;8,272;0,0;0,037
15/7/22;MA14;40;48,35;24,177;3,965;8,096;0,0;0,057
15/7/22;MA14;41;48,482;24,244;3,976;8,096;0,0;0,017
15/7/22;MA14;42;48,38;24,196;3,968;7,744;0,0;0,036
15/7/22;MA14;43;48,277;24,138;3,911;8,624;0,0;0,057
15/7/22;MA14;44;48,362;24,186;3,966;8,096;0,0;0,017
15/7/22;MA14;45;48,285;24,148;3,96;7,656;0,0;0,036
15/7/22;MA14;46;48,24;24,129;3,956;8,184;0,0;0,056
15/7/22;MA14;47;48,467;24,234;3,975;8,624;0,0;0,018
15/7/22;MA14;48;48,274;24,138;3,959;7,744;0,0;0,037
15/7/22;MA14;49;48,417;24,215;4,019;7,04;0,0;0,054
15/7/22;MA14;50;48,491;24,253;3,977;8,976;0,0;0,017
15/7/22;MA14;51;48,5;24,253;3,929;8,448;0,0;0,037
15/7/22;MA14;52;48,477;24,244;3,976;11,0;0,0;0,031
15/7/22;MA14;53;48,571;24,292;3,983;6,688;0,0;0,016
15/7/22;MA14;54;48,481;24,244;3,976;7,568;0,0;0,035
15/7/22;MA14;55;48,512;24,263;3,978;8,008;0,0;0,0
15/7/22;MA14;56;48,49;24,253;3,928;10,12;0,0;0,026
15/7/22;MA14;57;48,422;24,215;3,971;5,808;0,0;0,042
15/7/22;MA14;58;48,321;24,167;3,963;7,568;0,0;0,0
15/7/22;MA14;59;48,493;24,253;3,977;8,008;0,0;0,02
15/7/22;MA14;60;48,458;24,234;3,974;8,184;0,0;0,04
15/7/22;MA14;61;48,49;24,253;3,977;7,92;0,0;0,0
15/7/22;MA14;62;48,498;24,253;3,977;7,92;0,0;0,019
15/7/22;MA14;63;48,328;24,167;3,963;8,096;0,0;0,038
15/7/22;MA14;64;48,351;24,177;3,917;7,92;0,0;0,057
15/7/22;MA14;65;48,488;24,244;3,977;8,272;0,0;0,017
15/7/22;MA15;1;50,558;20,227;2,882;10,384;0,0;0,027
15/7/22;MA15;2;50,426;20,177;2,875;10,12;0,0;0,044
15/7/22;MA15;3;50,55;20,227;2,882;9,856;0,0;0,001
15/7/22;MA15;4;50,193;20,086;2,811;10,296;0,0;0,019
15/7/22;MA15;5;50,332;20,137;2,869;9,68;0,0;0,036
15/7/22;MA15;6;50,211;20,086;2,863;9,768;0,088;0,052
15/7/22;MA15;7;50,42;20,177;2,874;10,12;0,0;0,01
15/7/22;MA15;8;50,256;20,107;2,865;10,208;0,0;0,027
15/7/22;MA15;9;50,233;20,097;2,914;10,12;0,0;0,045
15/7/22;MA15;10;50,308;20,127;2,818;10,208;0,0;0,002
15/7/22;MA15;11;50,37;20,157;2,821;9,944;0,0;0,019
15/7/22;MA15;12;50,365;20,147;2,871;10,032;0,0;0,037
15/7/22;MA15;13;50,394;20,157;2,873;10,032;0,0;0,054
15/7/22;MA15;14;50,386;20,157;2,873;9,944;0,0;0,027
15/7/22;MA15;15;50,527;20,217;2,931;9,856;0,088;0,044
15/7/22;MA15;16;50,416;20,167;2,925;12,32;0,088;0,024
15/7/22;MA15;17;50,296;20,127;2,918;8,096;0,0;0,038
15/7/22;MA15;18;50,086;20,036;2,855;9,328;0,0;0,058
15/7/22;MA15;19;50,56;20,227;2,832;10,384;0,0;0,018
15/7/22;MA15;20;55,373;22,15;3,157;10,736;0,0;0,041
15/7/22;MA15;21;55,415;22,17;3,104;13,992;0,0;0,011
15/7/22;MA15;22;50,256;20,107;2,915;8,404;0,0;0,057
15/7/22;MA15;23;50,298;20,127;2,867;10,208;0,0;0,014
15/7/22;MA15;24;50,21;20,086;2,862;9,856;0,0;0,031
15/7/22;MA15;25;50,245;20,107;2,865;10,648;0,0;0,05
15/7/22;MA15;26;50,402;20,167;2,924;9,856;0,0;0,007
15/7/22;MA15;27;50,406;20,167;2,823;9,416;0,088;0,023
15/7/22;MA15;28;50,432;20,177;2,875;9,196;0,0;0,039
15/7/22;MA15;29;50,458;20,187;2,877;10,164;0,0;0,056
15/7/22;MA15;30;50,315;20,127;2,868;9,9;0,0;0,014
15/7/22;MA15;31;50,364;20,147;2,871;8,932;0,0;0,029
15/7/22;MA15;32;50,411;20,167;2,824;10,12;0,0;0,046
15/7/22;MA15;33;50,467;20,187;2,978;8,712;0,0;0,002
15/7/22;MA15;34;50,392;20,157;2,923;9,944;0,0;0,019
15/7/22;MA15;35;50,531;20,217;2,881;8,492;0,0;0,033
15/7/22;MA15;36;50,394;20,157;2,873;10,692;0,0;0,052
15/7/22;MA15;37;50,604;20,248;2,834;8,272;0,0;0,006
15/7/22;MA15;38;50,543;20,217;2,882;10,296;0,0;0,024
15/7/22;MA15;39;50,645;20,258;2,887;9,988;0,0;0,041
15/7/22;MA15;40;50,585;20,237;2,833;10,076;0,088;0,059
15/7/22;MA15;41;50,487;20,197;2,878;9,02;0,0;0,014
15/7/22;MA15;42;50,544;20,217;2,882;10,252;0,0;0,032
15/7/22;MA15;43;50,492;20,197;2,879;9,636;0,0;0,048
15/7/22;MA15;44;50,597;20,248;2,935;8,932;0,0;0,004
15/7/22;MA15;45;50,307;20,127;2,918;10,384;0,0;0,022
15/7/22;MA15;46;50,529;20,217;2,83;9,768;0,0;0,039
15/7/22;MA15;47;50,411;20,167;2,874;10,032;0,0;0,056
15/7/22;MA15;48;50,275;20,117;2,816;9,064;0,0;0,012
15/7/22;MA15;49;50,356;20,147;2,871;10,032;0,088;0,029
15/7/22;MA15;51;50,502;20,207;2,829;9,988;0,0;0,012
15/7/22;MA15;52;50,229;20,097;2,864;8,58;0,044;0,029
15/7/22;MA15;53;50,239;20,097;2,814;10,12;0,088;0,046
15/7/22;MA15;54;50,34;20,137;2,82;9,724;0,0;0,003
15/7/22;MA15;55;50,494;20,197;2,879;9,284;0,0;0,019
15/7/22;MA15;56;50,292;20,117;2,867;9,46;0,0;0,035
15/7/22;MA15;57;50,5;20,207;2,879;11,616;1,496;0,045
15/7/22;MA15;58;50,588;20,237;2,935;7,7;0,0;0,007
15/7/22;MA15;59;50,257;20,107;3,016;7,964;0,0;0,02
15/7/22;MA15;60;50,474;20,197;2,878;10,428;0,0;0,038
15/7/22;MA15;61;50,607;20,248;2,835;9,68;0,0;0,055
15/7/22;MA15;62;50,246;20,107;3,015;8,888;0,0;0,01
15/7/22;MA15;63;50,373;20,157;2,872;9,328;0,0;0,026
15/7/22;MA15;65;50,485;20,197;2,878;9,988;0,0;0,0
15/7/22;MA15;66;50,16;20,066;2,86;9,504;0,0;0,017
15/7/22;MA15;67;50,399;20,167;2,873;10,12;0,0;0,034
15/7/22;MA15;68;50,437;20,177;2,875;9,372;0,0;0,05
15/7/22;MA15;69;50,273;20,117;2,866;10,164;0,0;0,008
15/7/22;MA15;70;50,281;20,117;2,867;9,592;0,044;0,025
15/7/22;MA15;71;50,673;20,278;2,889;10,12;0,0;0,042
15/7/22;MA15;72;50,489;20,197;2,878;10,076;0,0;0,059
16/7/22;MA11;1;54,664;27,334;2,843;8,888;0,0;0,0
16/7/22;MA11;2;55,007;27,537;2,861;11,924;0,0;0,0
16/7/22;MA11;3;55,106;27,578;2,866;12,716;0,0;0,0
16/7/22;MA11;4;55,244;27,659;2,873;10,824;0,0;0,0
16/7/22;MA11;5;54,89;27,456;2,855;11,176;0,0;0,0
16/7/22;MA11;6;54,907;27,456;2,856;10,78;0,0;0,0
16/7/22;MA11;7;54,648;27,334;2,842;11,176;0,0;0,0
16/7/22;MA11;8;54,461;27,252;2,833;10,252;0,0;0,0
16/7/22;MA11;9;55,047;27,537;2,918;10,956;0,0;0,0
16/7/22;MA11;10;54,956;27,496;2,858;10,56;0,0;0,0
16/7/22;MA11;11;54,704;27,374;2,845;10,164;0,0;0,0
16/7/22;MA11;12;54,91;27,456;2,801;9,768;0,0;0,0
16/7/22;MA11;13;54,977;27,496;2,969;10,252;0,0;0,0
16/7/22;MA11;14;54,444;27,252;2,832;10,296;0,0;0,0
16/7/22;MA11;15;55,222;27,619;2,872;9,9;0,0;0,0
16/7/22;MA11;16;55,223;27,619;2,872;10,384;0,0;0,0
16/7/22;MA11;17;55,431;27,741;2,827;10,34;0,0;0,0
16/7/22;MA11;18;55,181;27,619;2,98;9,856;0,0;0,0
16/7/22;MA11;19;55,057;27,537;2,863;10,252;0,0;0,0
16/7/22;MA11;20;55,142;27,578;2,868;10,12;0,0;0,0
16/7/22;MA11;21;54,895;27,456;2,91;10,516;0,0;0,0
16/7/22;MA11;22;55,224;27,619;2,872;10,12;0,0;0,0
16/7/22;MA11;23;54,941;27,496;2,912;10,34;0,0;0,0
16/7/22;MA11;24;55,112;27,578;2,866;10,648;0,0;0,0
16/7/22;MA11;25;55,193;27,619;2,871;10,076;0,0;0,0
16/7/22;MA11;26;55,067;27,537;2,864;10,912;0,0;0,0
16/7/22;MA11;28;55,068;27,537;2,864;10,472;0,0;0,0
16/7/22;MA11;29;54,955;27,496;2,858;10,956;0,0;0,0
